bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
2.0,1.038973747230826,-0.736504608328545,1.0,0.0,0.09010679087882273,1,-0.674846355856787,0.5325276912459062,0.5603987448525031,0.0,-0.31611141855839964
2.0,1.038973747230826,-1.0108662188960922,1.0,0.0,0.3280766090511647,1,-0.9384915982101328,0.5325276912459062,0.5603987448525031,0.0,-0.3132803339580839
2.0,-0.5548108068184955,-1.0108662188960922,3.0,0.0,0.2065532112100913,1,-0.9384915982101328,0.030716234201455674,-0.5149752839125268,0.0,-0.42652371797071315
2.0,-0.5548108068184955,-1.2852278294636392,1.0,0.0,-0.2449467195687768,1,-1.2021368405634787,0.7834334197681314,0.5603987448525031,0.0,-0.3762719663151089
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,0.3392702642523036,1,-0.674846355856787,1.536150605334807,-0.5149752839125268,0.0,-0.37060979711447745
2.0,1.038973747230826,-0.46214299776099793,1.0,0.0,1.0242301448836337,1,-0.4112011135034411,1.536150605334807,-0.5149752839125268,0.0,-0.23967213434987486
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,0.48598951324575956,1,-0.14755587115009516,2.0379620623792576,-0.5149752839125268,0.0,-0.20074472109553357
2.0,1.038973747230826,-0.46214299776099793,1.0,0.0,-0.02331504710617913,1,-0.4112011135034411,1.536150605334807,-0.5149752839125268,0.0,-0.27222960725350576
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,0.4367050241213242,1,-0.674846355856787,1.0343391482903566,-0.5149752839125268,0.0,-0.34017563766108333
2.0,2.6327583012801474,-1.8339510505987333,1.0,0.0,0.7378535065712643,1,-1.7294273252701706,0.2816219627236809,-0.5149752839125268,0.0,-0.5503836692345264
2.0,-0.5548108068184955,0.6353034445091904,1.0,0.0,-0.3778123012083504,1,-1.9930725676235166,0.7834334197681314,0.5603987448525031,0.0,-0.09387127743361473
2.0,-0.5548108068184955,0.6353034445091904,1.0,0.0,-0.25253518063396385,1,0.9070250982632885,0.7834334197681314,0.5603987448525031,0.0,-0.0832547101824307
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,0.03457059806545217,1,-0.4112011135034411,2.0379620623792576,-0.5149752839125268,0.0,-0.16535616359158692
2.0,1.038973747230826,-0.46214299776099793,1.0,0.0,0.2875688097708069,1,-0.674846355856787,1.536150605334807,-0.5149752839125268,0.0,-0.31681918970847855
2.0,1.038973747230826,-0.46214299776099793,1.0,0.0,0.3379470094758119,1,1.4343155829699803,0.7834334197681314,0.5603987448525031,0.0,-0.25524309965161135
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,0.2875688097708069,1,-1.4657820829168247,1.536150605334807,-0.5149752839125268,0.0,-0.34513003571163586
2.0,1.038973747230826,-1.0108662188960922,1.0,0.0,-0.11750918303277115,1,0.37973461355659666,0.5325276912459062,0.5603987448525031,0.0,-0.34866889146203056
2.0,-0.5548108068184955,-1.2852278294636392,1.0,0.0,0.2875688097708069,1,-1.4657820829168247,0.2816219627236809,-0.5149752839125268,0.0,-0.4725288427258438
2.0,2.6327583012801474,-0.46214299776099793,1.0,0.0,0.8276728001755776,1,0.37973461355659666,-0.47109522284299477,-0.5149752839125268,0.0,-0.5532147538348421
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,-0.3585575939504203,1,-1.9930725676235166,0.7834334197681314,0.5603987448525031,0.0,-0.13138314838779813
2.0,-0.5548108068184955,0.08658022337409627,1.0,0.0,0.017516814568421538,1,-1.4657820829168247,2.0379620623792576,0.5603987448525031,0.0,-0.21773122869742798
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.6926468025743849,1,-0.14755587115009516,0.2816219627236809,-0.5149752839125268,0.0,-0.44067914097229177
2.0,-0.5548108068184955,0.36094183394164336,1.0,0.0,-0.050522785622819456,1,-0.14755587115009516,0.7834334197681314,0.5603987448525031,0.0,-0.1037800735347197
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.39558960785176106,1,-0.4112011135034411,0.5325276912459062,0.5603987448525031,0.0,-0.3132803339580839
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,0.42039388361110014,1,-0.14755587115009516,2.0379620623792576,-0.5149752839125268,0.0,-0.18234267119348133
2.0,1.038973747230826,-1.2852278294636392,1.0,0.0,-0.04265076996266992,1,-0.674846355856787,0.7834334197681314,-0.5149752839125268,0.0,-0.3691942548143196
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,-0.018035530599972496,1,0.9070250982632885,0.2816219627236809,-0.5149752839125268,0.0,-0.34866889146203056
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,-0.2449602221685369,1,-1.9930725676235166,1.0343391482903566,-0.5149752839125268,0.0,-0.30620262245729457
2.0,1.038973747230826,-0.46214299776099793,1.0,0.0,0.12271556929951076,1,0.6433798559099425,1.536150605334807,-0.5149752839125268,0.0,-0.2333021939991645
2.0,-0.5548108068184955,0.08658022337409627,1.0,0.0,0.4891086137903471,1,-2.2567178099768626,1.536150605334807,-0.5149752839125268,0.0,-0.2340099651492434
2.0,-0.5548108068184955,0.36094183394164336,1.0,0.0,0.46314311445163775,1,-0.14755587115009516,0.7834334197681314,0.5603987448525031,0.0,-0.154031825190324
2.0,-0.5548108068184955,0.36094183394164336,1.0,0.0,0.07827851348895824,1,0.6433798559099425,1.536150605334807,-0.5149752839125268,1.0,-0.20711466144624396
2.0,-0.5548108068184955,0.08658022337409627,1.0,0.0,0.20231339488541386,1,-0.14755587115009516,1.536150605334807,-0.5149752839125268,1.0,-0.24604207470058526
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,0.3018545603170131,1,0.37973461355659666,1.285244876812582,-0.5149752839125268,1.0,-0.42652371797071315
2.0,2.6327583012801474,-0.736504608328545,1.0,0.0,0.07704977691078739,1,-0.9384915982101328,1.536150605334807,-0.5149752839125268,1.0,-0.32531244350942573
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,1.2327507929791557,1,-0.674846355856787,1.536150605334807,-0.5149752839125268,1.0,-0.33097461271005724
2.0,1.038973747230826,-0.18778138719345083,1.0,0.0,0.29843840257770293,1,-0.9384915982101328,0.5325276912459062,0.5603987448525031,1.0,-0.2835539456547687
2.0,1.038973747230826,-1.8339510505987333,1.0,0.0,0.7021121250062285,1,1.697960825323326,0.2816219627236809,-0.5149752839125268,1.0,-0.5362282462329477
2.0,1.038973747230826,-0.736504608328545,1.0,0.0,0.6161680775330695,1,-0.14755587115009516,0.7834334197681314,0.5603987448525031,1.0,-0.2984171398064263
2.0,-0.5548108068184955,1.1840266656442846,1.0,0.0,-0.2440420453848488,1,-0.674846355856787,1.0343391482903566,-0.5149752839125268,1.0,-0.055651635329352286
2.0,1.038973747230826,-0.18778138719345083,1.0,0.0,0.1279275728069168,1,0.11608937120325073,1.536150605334807,-0.5149752839125268,1.0,-0.24321099010026953
2.0,-0.5548108068184955,-1.2852278294636392,1.0,0.0,0.6752689566831115,1,1.1706703406166343,0.2816219627236809,-0.5149752839125268,1.0,-0.5079174002297905
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.6835190451365444,1,0.6433798559099425,0.5325276912459062,-0.5149752839125268,1.0,-0.42652371797071315
2.0,1.038973747230826,-1.5595894400311863,1.0,0.0,0.8276728001755776,1,1.1706703406166343,0.7834334197681314,-0.5149752839125268,1.0,-0.4619122754746598
2.0,-0.5548108068184955,0.08658022337409627,1.0,0.0,0.1525428121696142,1,0.37973461355659666,1.285244876812582,-0.5149752839125268,1.0,-0.36636317021400383
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,-0.11750918303277115,1,0.9070250982632885,0.7834334197681314,-0.5149752839125268,1.0,-0.36636317021400383
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,-0.06668539753568221,1,-1.2021368405634787,1.536150605334807,-0.5149752839125268,1.0,-0.2955860552061106
2.0,1.038973747230826,0.08658022337409627,1.0,0.0,0.5690169991707329,1,-0.4112011135034411,0.5325276912459062,0.5603987448525031,1.0,-0.19083592499442847
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,0.709862617268537,1,-1.2021368405634787,0.7834334197681314,0.5603987448525031,1.0,-0.3295590704098994
2.0,2.6327583012801474,-0.736504608328545,1.0,0.0,0.24296972276313297,1,-0.14755587115009516,0.7834334197681314,0.5603987448525031,1.0,-0.3415911799612412
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,0.5576208049731923,0,0.11608937120325073,0.2816219627236809,0.5603987448525031,1.0,0.5183507673846622
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,0.8735006237614225,1,0.11608937120325073,2.0379620623792576,-0.5149752839125268,1.0,-0.24462653240042742
2.0,1.038973747230826,0.36094183394164336,1.0,0.0,0.6423496184679407,1,-0.14755587115009516,0.2816219627236809,-0.5149752839125268,1.0,-0.16818724819190267
2.0,-0.5548108068184955,-2.1083126611662806,1.0,0.0,1.5946339691501121,1,-1.2021368405634787,2.2888677909014827,-0.5149752839125268,1.0,-0.5079174002297905
2.0,2.6327583012801474,-1.2852278294636392,1.0,0.0,0.5576208049731923,1,-0.14755587115009516,0.5325276912459062,0.5603987448525031,1.0,-0.4725288427258438
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.5058383348931349,1,-0.4112011135034411,0.7834334197681314,-0.5149752839125268,1.0,-0.3713175682645564
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,0.4612122426859407,1,0.11608937120325073,0.7834334197681314,0.5603987448525031,1.0,-0.37344088171479317
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,0.255203078145801,1,-1.7294273252701706,2.0379620623792576,-0.5149752839125268,1.0,-0.23754882089963805
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.4973316970442597,1,-0.674846355856787,0.7834334197681314,-0.5149752839125268,1.0,-0.3628243144636092
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.16867841888295676,1,0.37973461355659666,0.7834334197681314,-0.5149752839125268,1.0,-0.3798108220655036
2.0,-0.5548108068184955,1.4583882762118316,0.0,0.0,-0.5225871758363492,1,0.11608937120325073,1.7870563338570322,-0.5149752839125268,1.0,-0.2248089401982173
2.0,1.038973747230826,-1.5595894400311863,1.0,0.0,0.5576208049731923,1,-0.9384915982101328,0.2816219627236809,-0.5149752839125268,1.0,-0.5610002364857104
2.0,2.6327583012801474,-0.46214299776099793,1.0,0.0,0.2875688097708069,1,-2.2567178099768626,1.0343391482903566,-0.5149752839125268,1.0,-0.543305957733737
2.0,-2.1485953608678168,-1.0108662188960922,1.0,0.0,0.09841088973129608,1,-2.2567178099768626,0.7834334197681314,-0.5149752839125268,1.0,-0.4052905834683452
2.0,-0.5548108068184955,0.08658022337409627,1.0,0.0,0.050490163182632795,1,-0.14755587115009516,1.536150605334807,-0.5149752839125268,1.0,-0.37697973746518787
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,0.1137768482583118,1,-0.4112011135034411,0.2816219627236809,-0.5149752839125268,1.0,-0.44421799672268647
2.0,1.038973747230826,-1.0108662188960922,1.0,0.0,0.576835004431842,1,1.1706703406166343,1.536150605334807,-0.5149752839125268,1.0,-0.5794022863877626
2.0,1.038973747230826,-1.2852278294636392,1.0,0.0,0.3705692904962601,1,0.37973461355659666,1.536150605334807,-0.5149752839125268,1.0,-0.5468448134841317
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,-0.21202738135360602,1,0.37973461355659666,0.2816219627236809,-0.5149752839125268,1.0,-0.28850834370532125
2.0,1.038973747230826,0.36094183394164336,1.0,0.0,0.4235129841556877,1,-0.9384915982101328,0.2816219627236809,-0.5149752839125268,1.0,-0.26019749770216394
2.0,-0.5548108068184955,1.4583882762118316,1.0,0.0,-0.6733166969585606,1,1.1706703406166343,1.0343391482903566,-0.5149752839125268,1.0,-0.11864326768637735
2.0,-0.5548108068184955,1.4583882762118316,0.0,0.0,-0.5421524428887621,1,0.9070250982632885,1.7870563338570322,-0.5149752839125268,1.0,-0.18163490004340235
2.0,-0.5548108068184955,0.08658022337409627,1.0,0.0,0.143347541732973,1,0.9070250982632885,1.0343391482903566,-0.5149752839125268,1.0,-0.35928545871321454
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.2158159946455331,1,0.37973461355659666,0.2816219627236809,-0.5149752839125268,1.0,-0.4760676984762384
2.0,-0.5548108068184955,1.4583882762118316,0.0,0.0,-0.6981209727178997,1,1.697960825323326,0.030716234201455674,-0.5149752839125268,2.0,-0.17172610394229731
2.0,-0.5548108068184955,1.732749886779379,1.0,0.0,-0.4820793765559914,1,0.9070250982632885,1.0343391482903566,-0.5149752839125268,2.0,-0.06909928718085209
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,0.2183274782009153,1,0.6433798559099425,2.0379620623792576,0.5603987448525031,2.0,-0.44421799672268647
2.0,-0.5548108068184955,0.6353034445091904,0.0,0.0,-0.1850221818333675,1,1.1706703406166343,2.790679247945933,-0.5149752839125268,2.0,-0.3415911799612412
2.0,-0.5548108068184955,0.9096650550767376,0.0,1.0,0.08296391560571964,1,1.1706703406166343,0.030716234201455674,-0.5149752839125268,2.0,-0.2417954478001117
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,0.8276728001755776,1,-0.14755587115009516,1.0343391482903566,-0.5149752839125268,2.0,-0.4017517277179505
2.0,1.038973747230826,0.08658022337409627,0.0,0.0,-0.06151390182755654,1,0.6433798559099425,2.790679247945933,-0.5149752839125268,2.0,-0.47960655422663306
2.0,1.038973747230826,-0.736504608328545,0.0,0.0,-0.1445143825530097,1,1.1706703406166343,2.790679247945933,-0.5149752839125268,2.0,-0.5086251713798694
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,0.22005581097021057,1,0.11608937120325073,0.7834334197681314,0.5603987448525031,2.0,-0.38405744896597716
2.0,1.038973747230826,0.36094183394164336,1.0,0.0,0.050071582590069094,1,-1.4657820829168247,2.0379620623792576,-0.5149752839125268,2.0,-0.26515189575271647
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,-0.25253518063396385,1,1.1706703406166343,2.0379620623792576,-0.5149752839125268,2.0,-0.4024594988680294
2.0,1.038973747230826,0.08658022337409627,1.0,0.0,0.017516814568421538,0,0.6433798559099425,1.7870563338570322,-0.5149752839125268,2.0,-0.36990202596439853
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,0.1525428121696142,1,0.11608937120325073,2.0379620623792576,0.5603987448525031,2.0,-0.43714028522189713
2.0,-0.5548108068184955,0.36094183394164336,0.0,0.0,0.11203501288925642,1,0.37973461355659666,-0.22018949432076956,-0.5149752839125268,2.0,-0.3345134684604519
2.0,2.6327583012801474,-1.2852278294636392,1.0,0.0,0.5576208049731923,1,0.11608937120325073,1.0343391482903566,0.5603987448525031,2.0,-0.5079174002297905
2.0,-0.5548108068184955,0.08658022337409627,0.0,0.0,0.8276728001755776,1,0.9070250982632885,1.7870563338570322,-0.5149752839125268,2.0,-0.4654511312250545
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.8276728001755776,1,0.9070250982632885,0.2816219627236809,-0.5149752839125268,2.0,-0.6034665054904463
2.0,1.038973747230826,-0.736504608328545,1.0,0.0,0.27406621001068765,1,-0.674846355856787,0.2816219627236809,-0.5149752839125268,2.0,-0.449172394773239
2.0,-0.5548108068184955,0.6353034445091904,0.0,0.0,-0.3315118866309014,1,-0.14755587115009516,2.790679247945933,-0.5149752839125268,2.0,-0.28709280140516336
2.0,-0.5548108068184955,1.1840266656442846,0.0,0.0,-0.1766100621828132,1,0.11608937120325073,0.030716234201455674,-0.5149752839125268,2.0,-0.3614087721634513
2.0,-0.5548108068184955,0.36094183394164336,1.0,0.0,0.8276728001755776,1,0.6433798559099425,1.536150605334807,-0.5149752839125268,3.0,-0.36636317021400383
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,0.2875688097708069,1,-0.14755587115009516,2.0379620623792576,-0.5149752839125268,3.0,-0.4017517277179505
2.0,-0.5548108068184955,-0.736504608328545,1.0,2.0,0.49815535562962704,1,-0.14755587115009516,1.0343391482903566,-0.5149752839125268,3.0,-0.31681918970847855
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,1.7466327346497748,1,-1.2021368405634787,0.7834334197681314,0.5603987448525031,3.0,-0.33239015501021507
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,0.7681938482322522,1,-2.2567178099768626,0.7834334197681314,-0.5149752839125268,3.0,-0.36636317021400383
2.0,-0.5548108068184955,0.6353034445091904,1.0,0.0,0.3010714095309262,1,0.11608937120325073,2.0379620623792576,-0.5149752839125268,3.0,-0.154031825190324
2.0,-0.5548108068184955,0.08658022337409627,1.0,0.0,0.2875688097708069,1,-0.14755587115009516,2.2888677909014827,-0.5149752839125268,3.0,-0.2743529207037426
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,0.18182995104931293,1,-1.2021368405634787,0.7834334197681314,0.5603987448525031,3.0,-0.19295923844466528
2.0,1.038973747230826,-0.46214299776099793,1.0,0.0,0.7557849590527027,1,0.9070250982632885,0.7834334197681314,0.5603987448525031,3.0,-0.2686907515031111
2.0,-0.5548108068184955,-1.2852278294636392,1.0,0.0,0.2875688097708069,1,0.37973461355659666,1.0343391482903566,-0.5149752839125268,3.0,-0.4194460064699238
2.0,2.6327583012801474,-1.5595894400311863,1.0,0.0,0.483545542689178,1,-0.9384915982101328,0.7834334197681314,-0.5149752839125268,3.0,-0.4562501062740283
2.0,-0.5548108068184955,-1.8339510505987333,3.0,2.0,0.8276728001755776,1,1.1706703406166343,-1.4747181369318958,-0.5149752839125268,3.0,-0.5291505347321585
2.0,-0.5548108068184955,-1.8339510505987333,1.0,0.0,0.4225948073719996,1,-1.4657820829168247,0.2816219627236809,-0.5149752839125268,3.0,-0.4732366138759227
2.0,1.038973747230826,-2.1083126611662806,3.0,0.0,0.2875688097708069,1,-0.14755587115009516,-0.47109522284299477,-0.5149752839125268,3.0,-0.5786945152376837
2.0,-0.5548108068184955,-1.0108662188960922,1.0,0.0,0.8630091037478098,1,-2.2567178099768626,0.5325276912459062,0.5603987448525031,3.0,-0.40104395656787156
2.0,-0.5548108068184955,-2.1083126611662806,3.0,0.0,0.5576208049731923,1,0.37973461355659666,-0.47109522284299477,-0.5149752839125268,3.0,-0.5256116789817638
2.0,-0.5548108068184955,-0.18778138719345083,1.0,0.0,0.18808165473824814,1,0.9070250982632885,0.2816219627236809,-0.5149752839125268,3.0,-0.35574660296281985
2.0,-0.5548108068184955,-0.736504608328545,1.0,0.0,0.5576208049731923,1,-0.14755587115009516,0.2816219627236809,-0.5149752839125268,3.0,-0.4760676984762384
2.0,-0.5548108068184955,-1.8339510505987333,1.0,0.0,-0.10400658327265187,1,-1.4657820829168247,0.2816219627236809,-0.5149752839125268,3.0,-0.4732366138759227
2.0,1.038973747230826,-1.2852278294636392,1.0,0.0,0.8276728001755776,1,-1.2021368405634787,0.030716234201455674,-0.5149752839125268,3.0,-0.6020509631902885
2.0,2.6327583012801474,-0.46214299776099793,1.0,0.0,0.7320878964736933,1,0.37973461355659666,1.536150605334807,-0.5149752839125268,3.0,-0.4017517277179505
2.0,1.038973747230826,0.6353034445091904,1.0,0.0,0.017516814568421538,1,-1.4657820829168247,0.7834334197681314,0.5603987448525031,3.0,-0.18942038269427064
2.0,1.038973747230826,-2.1083126611662806,1.0,0.0,0.8276728001755776,1,0.37973461355659666,-0.47109522284299477,-0.5149752839125268,3.0,-0.5079174002297905
2.0,1.038973747230826,-1.5595894400311863,1.0,0.0,0.6926468025743849,1,-0.9384915982101328,0.2816219627236809,-0.5149752839125268,3.0,-0.5786945152376837
2.0,2.6327583012801474,-0.736504608328545,1.0,0.0,-0.11750918303277115,1,-0.9384915982101328,1.285244876812582,-0.5149752839125268,3.0,-0.4052905834683452
2.0,-0.5548108068184955,-0.46214299776099793,1.0,0.0,1.2327507929791557,1,-0.14755587115009516,0.7834334197681314,-0.5149752839125268,3.0,-0.43714028522189713
2.0,1.038973747230826,0.08658022337409627,1.0,0.0,-0.5225871758363492,0,1.4343155829699803,1.7870563338570322,-0.5149752839125268,3.0,-0.2920471994557159
